//=========================================================================================================================================
// NHServers www.nhservers.com.br
//=========================================================================================================================================
0
//Index   MixMoney   MixRate_AL0   MixRate_AL1   MixRate_AL2   MixRate_AL3
180	  1000	     75 	   75		 75	       75        //Cloack of Death(RF)
181	  1000	     75 	   75		 75	       75        //Cloack of Death(DL)
182	  1000	     75 	   75		 75	       75        //Wings of Chaos(BK)
183	  1000	     75 	   75		 75	       75        //Wings of Chaos(MG)
184	  1000	     75 	   75		 75	       75        //Wings of Magic(SM)
185	  1000	     75 	   75		 75	       75        //Wings of Magic(MG)
186	  1000	     75 	   75		 75	       75        //Wings of Magic(SU)
187	  1000	     75 	   75		 75	       75        //Wings of Life(ME)
188	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 BK
189	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 SM
190	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 ME
191	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 MG
192	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 DL
193	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 SU
194	  1000	     50 	   50		 50	       50        //Garuda Feather Wings Lv3 RF
195	  1000	     50 	   50		 50	       50        //Wings Lv4
196	  1000	     100 	   100		 100	       100       //Bloodangel Mix - Ancient Hero's Soul
197	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
198	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
199	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
200	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
201	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
202	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
203	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
204	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
205	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
206	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
207	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
208	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
209	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
210	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
211	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
212	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
213	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
214	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
215	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
216	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
217	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
218	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
219	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
220	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
221	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
222	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
223	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
224	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
225	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
226	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
227	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
228	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
229	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
230	  1000	     100 	   100		 100	       100       //Create Greater Spirit Stone
231	  1000	     100 	   100		 100	       100       //Create Archangel's Hammer
232	  1000	     100 	   100		 100	       100       //Create Blessed Sword
233	  1000	     100 	   100		 100	       100       //Create Blessed Claw
234	  1000	     100 	   100		 100	       100       //Create Blessed Scepter
235	  1000	     100 	   100		 100	       100       //Create Blessed Crossbow
236	  1000	     100 	   100		 100	       100       //Create Blessed Staff
237	  1000	     100 	   100		 100	       100       //Create Blessed Stick
238	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Sword
239	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Magic Sword
240	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Claw
241	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Scepter
242	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Bow
243	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Staff
244	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Stick
245	  1000	     50 	   50		 50	       50        //Create Summon Scroll Lv2
246	  1000	     50 	   50		 50	       50        //Create Summon Scroll Lv3
247	  1000	     40 	   40		 40	       40        //Create Summon Scroll Lv4
248	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
249	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
250	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
251	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
252	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
253	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
254	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
255	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
256	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
257	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
258	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
259	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
260	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
261	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
262	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
263	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
264	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
265	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
266	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
267	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
268	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
269	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
270	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
271	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
272	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
273	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
274	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
275	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
276	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
277	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
278	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
279	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
280	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
281	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
282	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
283	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
284	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
285	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
286	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
287	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
288	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
289	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
290	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
291	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
292	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
293	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
294	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
295	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
296	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
297	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
299	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
300	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
301	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
302	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
303	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
304	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
305	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
306	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
307	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
308	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
309	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
310	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
311	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
312	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
313	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
314	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
315	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
316	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
317	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
318	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
319	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
320	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
321	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
322	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
323	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
324	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
325	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
326	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
327	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
328	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
329	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
330	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
331	  1000	     100 	   100		 100	       100       //Darkangel Set Upgrade HolyAngel
24	  1000	     90 	   90		 90	       90        //Mix Cloak of Limit with all capes lv1
7 	  1000	     90 	   90		 90	       90        //Mix Cloak of Transcendence with wings lv2
332	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Sword
333	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Magic Sword
334	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Claw
335	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Scepter
336	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Bow
337	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Staff
338	  1000	     100 	   100		 100	       100       //Dark Angel Upgrade Holyangel Stick
339	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
340	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
341	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
342	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
343	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
344	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
345	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
346	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
347	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
348	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
349	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
350	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
351	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
352	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
353	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
354	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
355	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
356	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
357	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
358	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
359	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
360	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
361	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
362	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
363	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
364	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
365	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
366	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
367	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
368	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
369	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
370	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
371	  1000	     100 	   100		 100	       100       //Holyangel Set Upgrade Awakening Soul
372	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Sword
373	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Magic Sword
374	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Claw
375	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Scepter
376	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Bow
377	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Staff
378	  1000	     100 	   100		 100	       100       //Holyangel Upgrade Awakening Stick
379	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
380	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
381	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
382	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
383	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
384	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
385	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
386	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
387	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
388	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
389	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
390	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
391	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
392	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
393	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
394	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
395	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
396	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
397	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
398	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
399	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
400	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
401	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
402	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
403	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
404	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
405	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
406	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
407	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
408	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
409	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
410	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
411	  1000	     100 	   100		 100	       100       //Awakening Set Upgrade Blue Eye
412	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Sword
413	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Magic Sword
414	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Claw
415	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Scepter
416	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Bow
417	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Staff
418	  1000	     100 	   100		 100	       100       //Awakening Upgrade Blue Eye Stick
419	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
420	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
421	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
422	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
423	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
424	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
425	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
426	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
427	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
428	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
429	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
430	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
431	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
432	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
433	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
434	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
435	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
436	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
437	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
438	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
439	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
440	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
441	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
442	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
443	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
444	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
445	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
446	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
447	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
448	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
449	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
450	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
451	  1000	     100 	   100		 100	       100       //Blue Eye Set Upgrade Silver Heart
452	  1000	     100 	   100		 100	       100       //Bloodangel Book Upgrade Darkangel Book
453	  1000	     100 	   100		 100	       100       //Darkangel Book Upgrade Holyangel Book
454	  1000	     100 	   100		 100	       100       //Holyangel Book Upgrade Soul Book
455	  1000	     100 	   100		 100	       100       //Soul Book Upgrade Blue Eye Book
456	  1000	     100 	   100		 100	       100       //Darkangel Shield
457	  1000	     100 	   100		 100	       100       //Holyangel Shield
458	  1000	     100 	   100		 100	       100       //Soul Shield
459	  1000	     100 	   100		 100	       100       //Blue Eye Shield
end

1
//Index   Group   Count   ItemMinIndex   ItemMaxIndex      ItemLevel   ItemOption1   ItemOption2   ItemOption3   ItemNewOption   ItemSetOption
180	  0	  1	  7568	         7568             -1	    -1	          -1	        -1	      -1	      -1             //Cloack of Death(RF) Mix Item
180	  0       1	  6193	         6193             -1	    -1	          -1	        -1	      -1	      -1             //Cloack of Death(RF) Wing - Cape
180	  0       1	  7190	         7190             -1	    -1	          -1	        -1	      -1	      -1             //Cloack of Death(RF)
